fuente,archivo_origen,id_registro_original,clave_habilitacion,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_panaderia,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso)

2-EN PLANTA BAJA EL PASO ENTRE EL LOCAL 1 Y LA CUADRA 2 Y DESDE ESTA",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso)

2-EN PLANTA BAJA EL PASO ENTRE EL LOCAL 1 Y LA CUADRA 2 Y DESDE ESTA",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso) 

2-(se reitera) EN PLANTA BAJA, EL PASO ENTRE EL LOCAL 1 Y LA CUADRA",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.- (planta baja y planta entrepiso) 

2-(se reitera) EN PLANTA BAJA, EL PASO ENTRE EL LOCAL 1 Y LA CUADRA",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-POR UNA RAZÓN OPERATIVA Y PARA EVITAR CONFUSIONES , DEJAR SÓLO UN ARCHIVO CORRESPONDIENTE A ""PLANO DE HABILITACIÓN"" Y UNO SÓLO CORRESPONDIENTE A ""PLANO DE OBRA"".-(eliminar el resto)

1-AGREGAR EL PL",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-POR UNA RAZÓN OPERATIVA Y PARA EVITAR CONFUSIONES , DEJAR SÓLO UN ARCHIVO CORRESPONDIENTE A ""PLANO DE HABILITACIÓN"" Y UNO SÓLO CORRESPONDIENTE A ""PLANO DE OBRA"".-(eliminar el resto)

1-AGREGAR EL PL",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1-LA COPIA DEL PLANO DE OBRA ADJUNTA DEBERA ESTAR CERTIFICADA.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1-LA COPIA DEL PLANO DE OBRA ADJUNTA DEBERA ESTAR CERTIFICADA.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1-La cocina 8 en EP no ventila por Mecanica.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1-La cocina 8 en EP no ventila por Mecanica.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"TODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITA",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"TODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITA",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se reitera:


1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.- 

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA B",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se reitera:


1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.- 

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA B",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se reitera:

1-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARANDILLA CON SUS VALORES CORRESPONDIENTES. ART. 8.1.3 CE.-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se reitera:

1-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARANDILLA CON SUS VALORES CORRESPONDIENTES. ART. 8.1.3 CE.-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-SOBRECARGA INCOMPLETA, NO INCLUYE LA TOTALIDAD DE LAS PLANTAS QUE LA REQUIEREN. ART. 8.1.3 CE.-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.-

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARAND",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1-LA COCINA 8 DEL ENTREPISO NO VENTILA Y NO ESTÁ CONTEMPLADA EN EL PLANO DE VENTILACIÓN MECÁNICA QUE AGREGA.-

2-SOBRECARGA INCOMPLETA, FALTA PLANTA ENTREPISO, ADEMÁS AGREGAR ESCALERA BARANDA Y BARAND",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"ODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITAS",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"ODA VEZ QUE LA TOTALIDAD DE LOS ARCHIVOS INGRESADOS POR LA PARTE INTERESADA FORMARAN PARTE DEL EXPEDIENTE DE HABILITACIÓN DEL LOCAL QUE NOS OCUPA, SE SOLICITA RATIFIQUE O RECTIFIQUE LAS NOTAS ESCRITAS",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se deja constancia que el local 8 del EP., no ventila  en forma reglamentaria",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se deja constancia que el local 8 del EP., no ventila  en forma reglamentaria",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se reitera:

1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-
(dejar un sólo archivo de cada uno).-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"Se reitera:

1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-
(dejar un sólo archivo de cada uno).-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"-Se reitera:
1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.- (dejar un sólo archivo de cada uno).-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"-Se reitera:
1-AGREGAR EL PLANO DE VENTILACIÓN MECÁNICA Y EL DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA. ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.- (dejar un sólo archivo de cada uno).-",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1-DEBERA ADJUNTAR EL PLANO DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA ( el que adjunta no es legible). ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1-DEBERA ADJUNTAR EL PLANO DE OBRA EN COPIA DEBIDAMENTE CERTIFICADA ( el que adjunta no es legible). ART. 5° RESOLUCIÓN N° 595/GCABA/AGC/2015.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV.
3.-Indicar uso y destino del sect",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV.
3.-Indicar uso y destino del sect",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
 2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV. 
3.-Indicar uso y destino del se",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,"1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.
 2.-Individualizar local 13 que según planilla es una cámara frigorífica. Art. 2.1.4 CHyV. 
3.-Indicar uso y destino del se",elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,CABILDO AV. 1690,13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,410681,DI-2016-16214455-   -DGHP,Salore S.R.L.,Elaboración de productos de panadería con venta directa al público.,1.-Los locales 2 y 7 no ventilan a patio reglamentario. Art. 4.6.4.4 del ce.-,elaboracion_panaderia_venta_directa,elaboracion_con_venta_directa,0.9,Rubro de nucleo: elaboracion_panaderia_venta_directa,"HERNANDEZ, JOSE 2412",13,,,,,2016,esquema=moderno; archivo=2025; disposicion=DI-2016-16214455-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,72692,DI-2015-21017093-   -DGHP,La Primera Estrella S.A.,COM.MIN.DESPACHO DE PAN Y PRODUCTOS AFINES,"1-EL PLANO NO SE VISUALIZA CORRECTAMENTE, DEBE AGREGARLO EN EL FORMATO REGLAMENTARIO. RESOLUCIÓN-2014-766-AGC (ANEXO 3 PASO 6) (DEBE SER UN FORMATO GENERADO POR AUTOCAD CON EXTENSIÓN DWF, EN 2D, FONDO",despacho_de_pan,despacho_de_pan,0.9,Rubro de nucleo: despacho_de_pan,RIVADAVIA AV. 9383,10,,,,,2015,esquema=moderno; archivo=2025; disposicion=DI-2015-21017093-   -DGH
