fuente,archivo_origen,id_registro_original,clave_habilitacion,nombre_original,rubro_original,descripcion_original,patron_detectado,categoria_panaderia,confianza_categoria,motivo_categoria,direccion_original,comuna_original,barrio_original,lat,lon,calidad_geo,fecha_habilitacion,observaciones
F02,f02_habilitaciones_aprobadas_2015_2018.csv,241566,226776,,Fabricación de hornos; hogares y quemadores,,fabricacion_de_hornos,no_gastronomico,0.2,Fuera del alcance decidido: fabricacion_de_hornos,GARMENDIA AV. 4725,,,,,,2015,esquema=legacy; archivo=2015_2018; sin nombre: titulares no se leen (dato personal)
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,FLORIDA 777,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,FLORIDA 783,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,FLORIDA 785,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,CORDOBA AV. 532,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,CORDOBA AV. 550,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,CORDOBA AV. 552,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,COM.MIN.DE HELADOS (SIN ELABORACION),1- Plano de ventilación mecánica adjunto debe presentarse como copia certificada por escribano,sin_elaboracion,despacho_sin_elaboracion,0.2,Fuera del alcance decidido: sin_elaboracion,CORDOBA AV. 570,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 702,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 712,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 714,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 718,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 728,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 732,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 736,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 746,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 748,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 752,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,SAN MARTIN 760,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 501,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 509,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 515,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 521,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 525,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 529,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 541,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 545,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 547,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,VIAMONTE 549,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 725,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 727,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 729,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 735,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 753,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 755,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 765,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 771,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 777,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 783,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,FLORIDA 785,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,CORDOBA AV. 532,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,CORDOBA AV. 550,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-

2-DEBE DOTAR AL LOCAL DE UN DEPÓSITO DE RESIDUOS REGLAMENTARIO. ART. Nº 7.2.6.1 Inc. f) CE.-

3-DEBE ",confiteria,confiteria,0.2,Fuera del alcance decidido: confiteria,CORDOBA AV. 552,1,,,,,2017,esquema=moderno; archivo=2025; disposicion=DI-2017-15701770-   -DGH
F02,f02_habilitaciones_aprobadas_2025.csv,220602,DI-2017-15701770-   -DGHP,Venetos S.R.L.,CONFITERIA,"1-DEBE DIBUJAR EL LOCAL CON LOS ESPESORES DE PAREDES REGLAMENTARIOS. RESOLUCIÓN N° 766/AGC/2014.-
